"","HSHD_NUM","Spending_2016","Spending_2017","Change","Trend","Spending","Units","Units_2016","Units_2017"
"1329",2849,2626.02,3519.87,893.85,"increase",6145.89,3134,1261,1873
"1330",3206,39.64,106.19,66.55,"increase",145.83,43,16,27
"1331",3537,6068.09,6781.36,713.27,"increase",12849.45,4735,2380,2355
"1332",3870,4497,3194.38,-1302.62,"increase",7691.38,2884,1683,1201
"1333",3975,4161.54,4008.58,-152.96,"increase",8170.12,3167,1643,1524
"1334",4551,2317.12,4434.17,2117.05,"increase",6751.29,2204,967,1237
"1335",4739,1429.01,671.77,-757.24,"increase",2100.78,612,388,224
"1336",99,0,26.85,26.85,"increase",26.85,13,0,13
"1337",1560,1667.34,2780.58,1113.24,"increase",4447.92,1958,738,1220
"1338",1946,182.12,0,-182.12,"increase",182.12,36,36,0
"1339",2276,4444.61,4244.27,-200.339999999999,"increase",8688.88,3034,1563,1471
"1340",2293,2808.7,2216.92,-591.78,"increase",5025.62,2742,1574,1168
"1341",2305,0,75.17,75.17,"increase",75.17,22,0,22
"1342",2736,3154.49,2372.72,-781.77,"increase",5527.21,2359,1373,986
"1343",2825,3302.55,2643.79,-658.76,"increase",5946.34,2608,1662,946
"1344",2926,8039.93,4565.56,-3474.37,"increase",12605.49,3105,1885,1220
"1345",3525,2886.03,2534.91,-351.12,"increase",5420.94,1904,1120,784
"1346",3734,6134.53,10864.51,4729.98,"increase",16999.04,5656,2435,3221
"1347",3813,5222.82,5678.71,455.89,"increase",10901.53,4248,2125,2123
"1348",4151,3596.61,3662.87,66.2599999999998,"increase",7259.48,2405,1202,1203
"1349",4244,2718.36,2876.34,157.98,"increase",5594.7,2482,1224,1258
"1350",4341,4354.85,3814.46,-540.39,"increase",8169.31,2603,1410,1193
"1351",4579,0,156.58,156.58,"increase",156.58,36,0,36
"1352",238,40.66,0,-40.66,"increase",40.66,14,14,0
"1353",1400,15.86,0,-15.86,"increase",15.86,3,3,0
"1354",1782,586.32,147.7,-438.62,"increase",734.02,174,158,16
"1355",1826,3702.63,4642.24,939.61,"increase",8344.87,2825,1220,1605
"1356",2894,3721.69,4241.83,520.14,"increase",7963.52,3485,1598,1887
"1357",3018,10232.81,8558.3,-1674.51,"increase",18791.11,6548,3257,3291
"1358",3225,5.98,0,-5.98,"increase",5.98,2,2,0
"1359",4541,4428.25,3661.19,-767.06,"increase",8089.44,3938,2072,1866
"1360",4736,20.92,0,-20.92,"increase",20.92,15,15,0
"1361",4830,0,91.05,91.05,"increase",91.05,27,0,27
"1362",1744,2710.96,3016.27,305.31,"increase",5727.23,2279,1082,1197
"1363",1844,7432,5068.02,-2363.98,"increase",12500.02,3924,2249,1675
"1364",2171,3815.44,3275.13,-540.31,"increase",7090.57,2344,1255,1089
"1365",2259,10397.55,10093.73,-303.82,"increase",20491.28,6460,3342,3118
"1366",2741,5587.53,4803.24,-784.29,"increase",10390.77,3032,1653,1379
"1367",2831,5550.98,7109.75,1558.77,"increase",12660.73,4474,1929,2545
"1368",4122,8720.29,9532.96,812.67,"increase",18253.25,5356,2501,2855
"1369",4499,3915.91,2114.26,-1801.65,"increase",6030.17,2490,1551,939
"1370",681,5471.67,7300,1828.33,"increase",12771.67,5131,2251,2880
"1371",931,3639.11,1552.66,-2086.45,"increase",5191.77,1726,1216,510
"1372",1263,5491.04,4615.25,-875.79,"increase",10106.29,5706,3076,2630
"1373",1994,5541.28,4657.84,-883.44,"increase",10199.12,4668,2522,2146
"1374",2155,5517.39,9675.6,4158.21,"increase",15192.99,7047,2973,4074
"1375",3907,16132.29,13806.61,-2325.68,"increase",29938.9,14504,7546,6958
"1376",4184,0,410.34,410.34,"increase",410.34,125,0,125
"1377",4510,5092.46,6301.74,1209.28,"increase",11394.2,3587,1724,1863
"1378",600,1567.35,276.63,-1290.72,"increase",1843.98,556,489,67
"1379",807,10551.23,10648.2,96.9700000000012,"increase",21199.43,6810,3338,3472
"1380",894,5618.78,7685.69,2066.91,"increase",13304.47,3298,1438,1860
"1381",1150,7179.85,9225.38,2045.53,"increase",16405.23,5702,2486,3216
"1382",2191,7190.88,8631.68,1440.8,"increase",15822.56,4856,2225,2631
"1383",2400,0,356.24,356.24,"increase",356.24,105,0,105
"1384",2671,3199.45,2454.27,-745.18,"increase",5653.72,2411,1321,1090
"1385",2787,159.86,24.48,-135.38,"increase",184.34,61,58,3
"1386",3072,1721.26,1732.54,11.28,"increase",3453.8,1016,464,552
"1387",3119,0,10.45,10.45,"increase",10.45,5,0,5
"1388",3245,0,16.67,16.67,"increase",16.67,5,0,5
"1389",3261,0,17.97,17.97,"increase",17.97,3,0,3
"1390",3386,5372.39,5442.87,70.4799999999996,"increase",10815.26,3333,1692,1641
"1391",3437,4104.29,3401.3,-702.99,"increase",7505.59,3207,1861,1346
"1392",3479,14.87,0,-14.87,"increase",14.87,2,2,0
"1393",3701,2656.91,1325.39,-1331.52,"increase",3982.3,1301,930,371
"1394",3746,6471.41,2954.4,-3517.01,"increase",9425.81,3064,1986,1078
"1395",4063,27.56,23.2,-4.36,"increase",50.76,11,5,6
"1396",33,1261.31,768,-493.31,"increase",2029.31,754,495,259
"1397",136,0,81.32,81.32,"increase",81.32,43,0,43
"1398",295,671.8,519.69,-152.11,"increase",1191.49,419,229,190
"1399",359,0,26.15,26.15,"increase",26.15,5,0,5
"1400",545,0,50.88,50.88,"increase",50.88,11,0,11
"1401",654,6005.11,6922.74,917.63,"increase",12927.85,4531,2114,2417
"1402",774,3008.39,3029.55,21.1600000000003,"increase",6037.94,3120,1420,1700
"1403",802,1769.02,1957.14,188.12,"increase",3726.16,1400,687,713
"1404",1110,0,60.97,60.97,"increase",60.97,22,0,22
"1405",1146,4432.88,4398.15,-34.7300000000005,"increase",8831.03,5486,2625,2861
"1406",1301,7607.5,6769.96,-837.54,"increase",14377.46,3972,2106,1866
"1407",1345,3510.83,4711.74,1200.91,"increase",8222.57,2774,1234,1540
"1408",1377,0,285.96,285.96,"increase",285.96,87,0,87
"1409",1892,20.79,0,-20.79,"increase",20.79,6,6,0
"1410",2104,3639.93,4218.23,578.300000000001,"increase",7858.16,3356,1462,1894
"1411",2215,3073.41,5032.26,1958.85,"increase",8105.67,2585,1065,1520
"1412",2240,2030.47,2625.69,595.22,"increase",4656.16,1210,540,670
"1413",2311,0,33.49,33.49,"increase",33.49,7,0,7
"1414",2609,4133.67,4136.33,2.65999999999985,"increase",8270,3131,1556,1575
"1415",2631,3787.1,4644,856.9,"increase",8431.1,2047,981,1066
"1416",2641,8639.63,8033.07,-606.559999999999,"increase",16672.7,5793,2923,2870
"1417",2695,7655.89,7218.8,-437.09,"increase",14874.69,4487,2383,2104
"1418",2790,7872.45,8583.68,711.23,"increase",16456.13,6891,3303,3588
"1419",2834,5276.69,7505.41,2228.72,"increase",12782.1,4282,1768,2514
"1420",2958,5514.6,5566.03,51.4299999999994,"increase",11080.63,5335,2651,2684
"1421",3162,0,173.51,173.51,"increase",173.51,123,0,123
"1422",3250,5440.98,5302.76,-138.22,"increase",10743.74,3249,1566,1683
"1423",3575,3977.61,5188.55,1210.94,"increase",9166.16,3791,1626,2165
"1424",3699,4301.46,3454.47,-846.99,"increase",7755.93,2819,1704,1115
"1425",3725,5662.13,5247.4,-414.73,"increase",10909.53,4214,2248,1966
"1426",3825,8091.21,6211.46,-1879.75,"increase",14302.67,5376,3194,2182
"1427",3896,4587.84,3140.81,-1447.03,"increase",7728.65,3203,1902,1301
"1428",3990,11238.38,12761.81,1523.43,"increase",24000.19,6839,3465,3374
"1429",4036,5947.42,5193.58,-753.84,"increase",11141,4525,2370,2155
"1430",4116,0,39.62,39.62,"increase",39.62,21,0,21
"1431",4120,11569.85,17696.5,6126.65,"increase",29266.35,13606,5418,8188
"1432",4274,5459.92,5559.16,99.2399999999998,"increase",11019.08,4176,2043,2133
"1433",4284,2385.8,2380.44,-5.36000000000013,"increase",4766.24,1303,630,673
"1434",4338,0,37.04,37.04,"increase",37.04,18,0,18
"1435",4355,1594.21,2294.33,700.12,"increase",3888.54,1578,667,911
"1436",4535,0,3.59,3.59,"increase",3.59,3,0,3
"1437",4576,4722.31,5936.56,1214.25,"increase",10658.87,4001,1704,2297
"1438",4826,5169.62,5547.14,377.52,"increase",10716.76,4028,1837,2191
"1439",4985,6973.64,6803.43,-170.21,"increase",13777.07,3857,2040,1817
"1440",385,71.55,0,-71.55,"increase",71.55,14,14,0
"1441",402,5566.26,6517.53,951.27,"increase",12083.79,4279,2009,2270
"1442",475,2.99,409.1,406.11,"increase",412.09,88,1,87
"1443",503,7227.08,5626.91,-1600.17,"increase",12853.99,4711,2627,2084
"1444",533,70.3,0,-70.3,"increase",70.3,17,17,0
"1445",546,5424.1,4122.35,-1301.75,"increase",9546.45,3974,2309,1665
"1446",582,7925.96,8850.06,924.099999999999,"increase",16776.02,4502,2179,2323
"1447",616,3010.46,2747.92,-262.54,"increase",5758.38,1953,1020,933
"1448",637,1318.46,1586.9,268.44,"increase",2905.36,1307,565,742
"1449",660,2338.93,6358.94,4020.01,"increase",8697.87,5037,1354,3683
"1450",662,2165.75,1450.34,-715.41,"increase",3616.09,1333,851,482
"1451",711,3310.12,4073.73,763.61,"increase",7383.85,2148,844,1304
"1452",718,8879.83,10383.53,1503.7,"increase",19263.36,6378,3494,2884
"1453",720,8639.54,7141.81,-1497.73,"increase",15781.35,5210,2704,2506
"1454",770,4035.47,4543.34,507.87,"increase",8578.81,3806,1808,1998
"1455",781,3027.45,3474.13,446.68,"increase",6501.58,2141,1062,1079
"1456",857,2121.94,2478.7,356.76,"increase",4600.64,2114,1022,1092
"1457",953,3408.16,3905.14,496.98,"increase",7313.3,3756,1832,1924
"1458",965,6742.65,3282.12,-3460.53,"increase",10024.77,3347,2088,1259
"1459",1074,0,28.13,28.13,"increase",28.13,8,0,8
"1460",1094,180.13,135.8,-44.33,"increase",315.93,98,50,48
"1461",1106,88.65,0,-88.65,"increase",88.65,33,33,0
"1462",1158,7173.51,4175.18,-2998.33,"increase",11348.69,2931,1754,1177
"1463",1427,180.06,93.71,-86.35,"increase",273.77,88,56,32
"1464",1452,12630.83,11399.41,-1231.42,"increase",24030.24,8832,4645,4187
"1465",1793,6572.61,6393.35,-179.259999999999,"increase",12965.96,4036,2121,1915
"1466",1821,1128.5,898.42,-230.08,"increase",2026.92,680,406,274
"1467",1846,8412.1,9312.17,900.07,"increase",17724.27,4526,2241,2285
"1468",1890,8730.55,7655.91,-1074.64,"increase",16386.46,5005,2686,2319
"1469",1923,3602.31,3495.4,-106.91,"increase",7097.71,2608,1265,1343
"1470",2002,0,11.23,11.23,"increase",11.23,4,0,4
"1471",2020,25.36,0,-25.36,"increase",25.36,11,11,0
"1472",2218,10455.25,10378.43,-76.8199999999997,"increase",20833.68,5654,2961,2693
"1473",2267,5256.79,5208.42,-48.3699999999999,"increase",10465.21,4599,2333,2266
"1474",2327,4418.85,3978.85,-440,"increase",8397.7,4568,2626,1942
"1475",2406,341.16,5604.72,5263.56,"increase",5945.88,2054,165,1889
"1476",2507,3663.2,4642.47,979.27,"increase",8305.67,3492,1600,1892
"1477",2533,9383.67,10509.89,1126.22,"increase",19893.56,6690,3073,3617
"1478",2564,5444.38,7106.73,1662.35,"increase",12551.11,3996,1635,2361
"1479",2565,2649.03,1949.33,-699.7,"increase",4598.36,1321,781,540
"1480",2619,6221.69,6223.42,1.72999999999956,"increase",12445.11,5251,2516,2735
"1481",2622,3671.06,3421.2,-249.86,"increase",7092.26,2689,1376,1313
"1482",2625,4831.7,5897.56,1065.86,"increase",10729.26,4404,2160,2244
"1483",2660,4337.52,4682.36,344.839999999999,"increase",9019.88,2440,1149,1291
"1484",2889,11077.84,9852.47,-1225.37,"increase",20930.31,6790,3541,3249
"1485",3011,6218.26,6376.84,158.58,"increase",12595.1,3222,1636,1586
"1486",3043,226.94,0,-226.94,"increase",226.94,85,85,0
"1487",3079,0,191.06,191.06,"increase",191.06,70,0,70
"1488",3092,2170.28,0,-2170.28,"increase",2170.28,892,892,0
"1489",3178,6609.1,6323.41,-285.690000000001,"increase",12932.51,3516,1800,1716
"1490",3186,3238.91,3010.14,-228.77,"increase",6249.05,1813,926,887
"1491",3214,7405.96,5400.24,-2005.72,"increase",12806.2,4755,2874,1881
"1492",3257,2511.92,4456.61,1944.69,"increase",6968.53,2334,887,1447
"1493",3454,1061.58,1867.26,805.68,"increase",2928.84,979,388,591
"1494",3692,12.96,0,-12.96,"increase",12.96,6,6,0
"1495",3786,48.41,0,-48.41,"increase",48.41,12,12,0
"1496",3845,4006.32,5348.98,1342.66,"increase",9355.3,3064,1327,1737
"1497",3887,2190.91,3220.22,1029.31,"increase",5411.13,1771,709,1062
"1498",3913,298.24,383.05,84.81,"increase",681.29,210,87,123
"1499",3933,6289.43,6417.4,127.969999999999,"increase",12706.83,4543,2300,2243
"1500",3940,101.34,54.11,-47.23,"increase",155.45,65,42,23
"1501",4065,3723.22,2317.1,-1406.12,"increase",6040.32,1758,1002,756
"1502",4072,12594.2,11313.39,-1280.81,"increase",23907.59,6864,3666,3198
"1503",4194,2147.09,2937.74,790.65,"increase",5084.83,1187,535,652
"1504",4240,3951.26,2709.4,-1241.86,"increase",6660.66,3384,2003,1381
"1505",4259,5832.42,6799.36,966.94,"increase",12631.78,5536,2617,2919
"1506",4320,1233.3,1455.72,222.42,"increase",2689.02,1326,616,710
"1507",4339,0,8.99,8.99,"increase",8.99,5,0,5
"1508",4411,2341.45,1946.97,-394.48,"increase",4288.42,1445,784,661
"1509",4442,182.77,26,-156.77,"increase",208.77,85,74,11
"1510",4528,0,10.48,10.48,"increase",10.48,2,0,2
"1511",270,361.58,0,-361.58,"increase",361.58,98,98,0
"1512",309,8710.83,9014.46,303.630000000001,"increase",17725.29,7270,3612,3658
"1513",432,16.15,0,-16.15,"increase",16.15,4,4,0
"1514",469,0,116.24,116.24,"increase",116.24,35,0,35
"1515",525,4760.26,4652.59,-107.67,"increase",9412.85,4402,2244,2158
"1516",573,4193.48,4073.26,-120.22,"increase",8266.74,2620,1381,1239
"1517",631,6708.72,7745.57,1036.85,"increase",14454.29,4738,2253,2485
"1518",647,10741.68,12311.71,1570.03,"increase",23053.39,6443,3153,3290
"1519",736,6406.27,6687.75,281.48,"increase",13094.02,3790,1798,1992
"1520",835,5813.4,5805.52,-7.8799999999992,"increase",11618.92,4065,2018,2047
"1521",995,6991.78,7111.24,119.46,"increase",14103.02,5505,2876,2629
"1522",1058,3448.37,5099.19,1650.82,"increase",8547.56,3668,1276,2392
"1523",1302,7609.01,8376.33,767.32,"increase",15985.34,6045,3019,3026
"1524",1468,5448.56,6882.41,1433.85,"increase",12330.97,2969,1240,1729
"1525",1949,0,25.74,25.74,"increase",25.74,8,0,8
"1526",1981,8318.07,6076.87,-2241.2,"increase",14394.94,4288,2610,1678
"1527",2011,10035.88,8812.24,-1223.64,"increase",18848.12,6761,3461,3300
"1528",2040,0,17.38,17.38,"increase",17.38,4,0,4
"1529",2137,0,265.75,265.75,"increase",265.75,38,0,38
"1530",2163,9704.99,11643.51,1938.52,"increase",21348.5,7955,3826,4129
"1531",2219,3675.31,5130.91,1455.6,"increase",8806.22,3563,1412,2151
"1532",2750,2649.65,3004.61,354.96,"increase",5654.26,2288,995,1293
"1533",2761,6679.08,6719.72,40.6400000000003,"increase",13398.8,5858,3026,2832
"1534",2841,2299.78,2422.76,122.98,"increase",4722.54,2442,1176,1266
"1535",3037,6065.54,7412.4,1346.86,"increase",13477.94,4533,2085,2448
"1536",3173,6575.14,7564.68,989.54,"increase",14139.82,5155,2438,2717
"1537",3259,3698.52,4158.67,460.15,"increase",7857.19,1873,895,978
"1538",3558,1529.84,1205.55,-324.29,"increase",2735.39,796,394,402
"1539",3569,2485.12,2531.77,46.6500000000001,"increase",5016.89,2393,1182,1211
"1540",3985,4262.51,6896.99,2634.48,"increase",11159.5,3849,1542,2307
"1541",4275,0,167.47,167.47,"increase",167.47,59,0,59
"1542",4375,802.1,1130.44,328.34,"increase",1932.54,638,233,405
"1543",4495,5497.18,6840.45,1343.27,"increase",12337.63,5490,2477,3013
"1544",4650,4842.75,2036.02,-2806.73,"increase",6878.77,2641,1783,858
"1545",4825,127.62,160.96,33.34,"increase",288.58,97,44,53
"1546",4866,6559.71,5469.44,-1090.27,"increase",12029.15,3215,1693,1522
"1547",214,439.83,433.43,-6.39999999999998,"increase",873.26,258,109,149
"1548",216,60.3,107.36,47.06,"increase",167.66,87,55,32
"1549",350,0,16.2,16.2,"increase",16.2,5,0,5
"1550",875,4404.24,3548.76,-855.48,"increase",7953,3533,1868,1665
"1551",960,3662.49,3188.66,-473.83,"increase",6851.15,2181,1119,1062
"1552",1198,9993.87,9391.88,-601.99,"increase",19385.75,7948,4107,3841
"1553",1410,3529.78,3335.16,-194.62,"increase",6864.94,1989,1061,928
"1554",1943,3.99,0,-3.99,"increase",3.99,1,1,0
"1555",1956,2342.69,3554.08,1211.39,"increase",5896.77,2093,845,1248
"1556",2135,10317.09,11490.08,1172.99,"increase",21807.17,7863,3641,4222
"1557",2401,0,11.42,11.42,"increase",11.42,6,0,6
"1558",2470,4280.02,4282.35,2.32999999999993,"increase",8562.37,3872,1826,2046
"1559",2514,60.24,0,-60.24,"increase",60.24,13,13,0
"1560",2517,65.45,0,-65.45,"increase",65.45,6,6,0
"1561",2618,7739.68,7141.14,-598.54,"increase",14880.82,5637,2946,2691
"1562",2648,8436.66,9700.12,1263.46,"increase",18136.78,7552,3423,4129
"1563",2702,2033.85,3583.74,1549.89,"increase",5617.59,2264,879,1385
"1564",2819,381.86,6.36,-375.5,"increase",388.22,171,168,3
"1565",3053,2930.91,2564.27,-366.64,"increase",5495.18,2080,1042,1038
"1566",3111,4170.5,4225.71,55.21,"increase",8396.21,3023,1546,1477
"1567",3157,5916.17,6505.21,589.04,"increase",12421.38,4412,2035,2377
"1568",3252,15.99,0,-15.99,"increase",15.99,1,1,0
"1569",3318,43.85,0,-43.85,"increase",43.85,15,15,0
"1570",3366,8337.73,2518.55,-5819.18,"increase",10856.28,4597,3512,1085
"1571",3442,5268.91,6107.95,839.04,"increase",11376.86,4297,1992,2305
"1572",3455,4282.44,3433.63,-848.81,"increase",7716.07,2093,1121,972
"1573",3472,2196.93,2689.84,492.91,"increase",4886.77,1921,893,1028
"1574",3481,2101.63,2493.86,392.23,"increase",4595.49,1406,661,745
"1575",3630,9.18,12.67,3.49,"increase",21.85,5,2,3
"1576",3910,7640.01,7446.54,-193.47,"increase",15086.55,5576,2711,2865
"1577",3948,568.07,0,-568.07,"increase",568.07,251,251,0
"1578",4228,138.71,103.78,-34.93,"increase",242.49,82,47,35
"1579",4232,4886.09,8288.69,3402.6,"increase",13174.78,3747,1340,2407
"1580",4389,1413.79,1399.27,-14.52,"increase",2813.06,934,466,468
"1581",4646,5106.87,5649.42,542.55,"increase",10756.29,2755,1353,1402
"1582",314,4688.86,3629.22,-1059.64,"increase",8318.08,4643,2601,2042
"1583",395,0,20.3,20.3,"increase",20.3,10,0,10
"1584",575,8093.19,8880.85,787.66,"increase",16974.04,5704,2802,2902
"1585",705,2252.44,2484.45,232.01,"increase",4736.89,2113,1041,1072
"1586",822,3561.37,2207.13,-1354.24,"increase",5768.5,2725,1729,996
"1587",1001,1812.47,1977.75,165.28,"increase",3790.22,2446,1108,1338
"1588",1368,390.12,742.74,352.62,"increase",1132.86,359,101,258
"1589",3073,3979.7,4013.06,33.3599999999997,"increase",7992.76,2868,1528,1340
"1590",3109,1503.94,1604.12,100.18,"increase",3108.06,1515,695,820
"1591",3269,3837.66,3357.77,-479.89,"increase",7195.43,3128,1590,1538
"1592",3461,2278.39,2649.6,371.21,"increase",4927.99,1708,846,862
"1593",3819,2339.54,2107.66,-231.88,"increase",4447.2,1016,610,406
"1594",4004,6062.52,5641.08,-421.440000000001,"increase",11703.6,5863,3245,2618
"1595",4019,44.14,0,-44.14,"increase",44.14,7,7,0
"1596",123,4157.84,3250.89,-906.95,"increase",7408.73,2539,1621,918
"1597",1099,0,83.6,83.6,"increase",83.6,20,0,20
"1598",1100,4676.34,4089.72,-586.62,"increase",8766.06,3088,1672,1416
"1599",1118,0,49.11,49.11,"increase",49.11,7,0,7
"1600",1204,4713.72,5649.53,935.809999999999,"increase",10363.25,3154,1510,1644
"1601",1256,5998.81,6107.69,108.88,"increase",12106.5,3543,1750,1793
"1602",1506,7685.5,9568.29,1882.79,"increase",17253.79,5071,2156,2915
"1603",1598,167.26,235.2,67.94,"increase",402.46,54,33,21
"1604",1705,4804.2,3852.56,-951.64,"increase",8656.76,2621,1429,1192
"1605",1932,53.23,0,-53.23,"increase",53.23,22,22,0
"1606",2217,6051.54,5000.44,-1051.1,"increase",11051.98,3186,1687,1499
"1607",2334,345.68,236.52,-109.16,"increase",582.2,174,107,67
"1608",2454,144.45,0,-144.45,"increase",144.45,45,45,0
"1609",2586,1044.84,347.64,-697.2,"increase",1392.48,569,448,121
"1610",2683,3932.82,4114.03,181.21,"increase",8046.85,3331,1594,1737
"1611",2995,37.26,123.89,86.63,"increase",161.15,43,4,39
"1612",3021,9.94,0,-9.94,"increase",9.94,6,6,0
"1613",3027,0,26.02,26.02,"increase",26.02,13,0,13
"1614",3035,0,1805.25,1805.25,"increase",1805.25,533,0,533
"1615",3096,2465.91,1804.96,-660.95,"increase",4270.87,1221,710,511
"1616",3126,4926.75,2367.86,-2558.89,"increase",7294.61,2230,1537,693
"1617",3237,471.57,16.94,-454.63,"increase",488.51,159,146,13
"1618",3273,5953.02,6069.98,116.96,"increase",12023,3500,1748,1752
"1619",3345,4600.31,1573.35,-3026.96,"increase",6173.66,2087,1486,601
"1620",3358,2203.97,2303.45,99.48,"increase",4507.42,2872,1388,1484
"1621",3671,1697.63,1160.55,-537.08,"increase",2858.18,883,478,405
"1622",3691,478.69,3.39,-475.3,"increase",482.08,208,204,4
"1623",3727,7744.95,8006.42,261.47,"increase",15751.37,5634,2832,2802
"1624",3744,3394.53,2516.26,-878.27,"increase",5910.79,2330,1326,1004
"1625",3938,4531.74,5109.3,577.56,"increase",9641.04,3290,1614,1676
"1626",4028,4891.89,6197.06,1305.17,"increase",11088.95,4062,1851,2211
"1627",4105,796.55,0,-796.55,"increase",796.55,187,187,0
"1628",4542,9128.7,11364.76,2236.06,"increase",20493.46,6605,3074,3531
"1629",4742,0,29.85,29.85,"increase",29.85,15,0,15
"1630",4812,49.16,0,-49.16,"increase",49.16,12,12,0
"1631",65,3704.2,4594.71,890.51,"increase",8298.91,3783,1799,1984
"1632",145,177.03,0,-177.03,"increase",177.03,69,69,0
"1633",213,3480.73,3112.52,-368.21,"increase",6593.25,2526,1282,1244
"1634",392,0,37.98,37.98,"increase",37.98,18,0,18
"1635",489,3451.3,2872.86,-578.44,"increase",6324.16,3862,2046,1816
"1636",495,2140.51,4875.57,2735.06,"increase",7016.08,3034,956,2078
"1637",697,2580.51,3029.86,449.35,"increase",5610.37,2079,945,1134
"1638",776,3167.34,3454,286.66,"increase",6621.34,3085,1537,1548
"1639",782,5067.36,4167.66,-899.7,"increase",9235.02,3387,1887,1500
"1640",867,4796.52,3717.58,-1078.94,"increase",8514.1,4259,2300,1959
